"komu" "ile" "kto" "kto_klub" "komu_klub"
"1694" "Zbigniew Babalski" 1 "Waldy Dzikowski" "PO" "PiS"
"1695" "Krystyna Skowrońska" 1 "Małgorzata Niemczyk" "PO" "PO"
"1696" "Robert Telus" 2 "Małgorzata Niemczyk" "PO" "PiS"
"1697" "Zbigniew Dolata" 1 "Małgorzata Niemczyk" "PO" "PiS"
"1698" "Bartosz Arłukowicz" 1 "Barbara Bartuś" "PiS" "PO"
"1699" "Ewa Kopacz" 1 "Barbara Bartuś" "PiS" "PO"
"1700" "Krystyna Skowrońska" 4 "Barbara Bartuś" "PiS" "PO"
"1701" "Magdalena Kochan" 2 "Barbara Bartuś" "PiS" "PO"
"1702" "Marek Jakubiak" 1 "Barbara Bartuś" "PiS" "Kukiz15"
"1703" "Marek Sawicki" 1 "Barbara Bartuś" "PiS" "PSL"
"1704" "Robert Kropiwnicki" 1 "Barbara Bartuś" "PiS" "PO"
"1705" "Marzena Machałek" 1 "Sekretarz Krzysztof Kubów" "PiS" "PiS"
"1706" "Iwona Ewa Arent" 1 "Paweł Pudłowski" "N" "PiS"
"1707" "Dominik Tarczyński" 1 "Marta Golbik" "N" "PiS"
"1708" "Rafał Grupiński" 1 "Marta Golbik" "N" "PO"
"1709" "Borys Budka" 1 "Szymon Giżyński" "PiS" "PO"
"1710" "Ewa Drozd" 1 "Jan Warzecha" "PiS" "PO"
"1711" "Marek Sawicki" 1 "Jan Warzecha" "PiS" "PSL"
"1712" "Piotr Kaleta" 1 "Jan Warzecha" "PiS" "PiS"
"1713" "Anna Maria Siarkowska" 1 "Sekretarz Agata Borowiec" "PiS" "Kukiz15"
"1714" "Krystyna Skowrońska" 1 "Witold Bańka" "PiS" "PO"
"1715" "Maria Zuba" 1 "Konstanty Radziwiłł" "PiS" "PiS"
"1716" "Agnieszka Pomaska" 2 "Krzysztof Jurgiel" "PiS" "PO"
"1717" "Andrzej Jaworski" 1 "Krzysztof Jurgiel" "PiS" "PiS"
"1718" "Ewa Kopacz" 1 "Krzysztof Jurgiel" "PiS" "PO"
"1719" "Jan Krzysztof Ardanowski" 3 "Krzysztof Jurgiel" "PiS" "PiS"
"1720" "Kazimierz Plocke" 1 "Krzysztof Jurgiel" "PiS" "PO"
"1721" "Krystyna Pawłowicz" 1 "Krzysztof Jurgiel" "PiS" "PiS"
"1722" "Krystyna Skowrońska" 1 "Krzysztof Jurgiel" "PiS" "PO"
"1723" "Marek Sawicki" 1 "Krzysztof Jurgiel" "PiS" "PSL"
"1724" "Władysław Kosiniak-Kamysz" 2 "Krzysztof Jurgiel" "PiS" "PSL"
"1725" "Bartosz Arłukowicz" 3 "Piotr Uściński" "PiS" "PO"
"1726" "Andrzej Halicki" 1 "Jacek Sasin" "PiS" "PO"
"1727" "Henryka Krzywonos-Strycharska" 2 "Jacek Sasin" "PiS" "PO"
"1728" "Iwona Ewa Arent" 1 "Jacek Sasin" "PiS" "PiS"
"1729" "Iwona Śledzińska-Katarasińska" 1 "Jacek Sasin" "PiS" "PO"
"1730" "Kazimierz Plocke" 1 "Jacek Sasin" "PiS" "PO"
"1731" "Krystyna Pawłowicz" 1 "Jacek Sasin" "PiS" "PiS"
"1732" "Magdalena Kochan" 4 "Jacek Sasin" "PiS" "PO"
"1733" "Małgorzata Kidawa-Błońska" 2 "Jacek Sasin" "PiS" "PO"
"1734" "Tadeusz Cymański" 1 "Jacek Sasin" "PiS" "PiS"
"1735" "Anna Cicholska przemawia przy wyłączonym mikrofonie, oklaski" 1 "Anna Cicholska" "PiS" "PiS"
"1736" "Jakub Rutnicki" 1 "Anna Cicholska" "PiS" "PO"
"1737" "Anna Paluch" 3 "Małgorzata Wassermann" "PiS" "PiS"
"1738" "Arkadiusz Czartoryski" 2 "Małgorzata Wassermann" "PiS" "PiS"
"1739" "Czesław Mroczek" 1 "Małgorzata Wassermann" "PiS" "PO"
"1740" "Dominik Tarczyński" 1 "Małgorzata Wassermann" "PiS" "PiS"
"1741" "Ewa Kopacz" 1 "Małgorzata Wassermann" "PiS" "PO"
"1742" "Krystyna Pawłowicz" 3 "Małgorzata Wassermann" "PiS" "PiS"
"1743" "Krystyna Skowrońska" 3 "Małgorzata Wassermann" "PiS" "PO"
"1744" "Maria Małgorzata Janyska" 3 "Małgorzata Wassermann" "PiS" "PO"
"1745" "Rafał Grupiński" 1 "Małgorzata Wassermann" "PiS" "PO"
"1746" "Robert Telus" 1 "Małgorzata Wassermann" "PiS" "PiS"
"1747" "Stanisław Piotrowicz" 1 "Małgorzata Wassermann" "PiS" "PiS"
"1748" "Stefan Niesiołowski" 1 "Małgorzata Wassermann" "PiS" "PO"
"1749" "Magdalena Kochan" 1 "Rajmund Miller" "PO" "PO"
"1750" "Tomasz Latos" 3 "Rajmund Miller" "PO" "PiS"
"1751" "Agnieszka Pomaska" 2 "Joachim Brudziński" "PiS" "PO"
"1752" "Andrzej Halicki" 4 "Joachim Brudziński" "PiS" "PO"
"1753" "Cezary Tomczyk" 1 "Joachim Brudziński" "PiS" "PO"
"1754" "Ewa Kopacz" 1 "Joachim Brudziński" "PiS" "PO"
"1755" "Grzegorz Schetyna" 3 "Joachim Brudziński" "PiS" "PO"
"1756" "Krystyna Skowrońska" 1 "Joachim Brudziński" "PiS" "PO"
"1757" "Magdalena Kochan" 1 "Joachim Brudziński" "PiS" "PO"
"1758" "Rafał Grupiński" 6 "Joachim Brudziński" "PiS" "PO"
"1759" "Stefan Niesiołowski" 4 "Joachim Brudziński" "PiS" "PO"
"1760" "Urszula Augustyn" 1 "Joachim Brudziński" "PiS" "PO"
"1761" "Jakub Rutnicki" 3 "Bogdan Rzońca" "PiS" "PO"
"1762" "Ryszard Petru" 1 "Bogdan Rzońca" "PiS" "N"
"1763" "Urszula Augustyn" 2 "Bogdan Rzońca" "PiS" "PO"
"1764" "Piotr Kaleta" 2 "Mirosława Nykiel" "PO" "PiS"
"1765" "Adam Abramowicz" 1 "Arkadiusz Mularczyk" "PiS" "PiS"
"1766" "Andrzej Halicki" 2 "Arkadiusz Mularczyk" "PiS" "PO"
"1767" "Cezary Grabarczyk" 2 "Arkadiusz Mularczyk" "PiS" "PO"
"1768" "Cezary Tomczyk" 3 "Arkadiusz Mularczyk" "PiS" "PO"
"1769" "Ewa Kopacz" 1 "Arkadiusz Mularczyk" "PiS" "PO"
"1770" "Henryka Krzywonos-Strycharska" 1 "Arkadiusz Mularczyk" "PiS" "PO"
"1771" "Izabela Katarzyna Mrzygłocka" 2 "Arkadiusz Mularczyk" "PiS" "PO"
"1772" "Jacek Żalek" 1 "Arkadiusz Mularczyk" "PiS" "PiS"
"1773" "Krystyna Pawłowicz" 1 "Arkadiusz Mularczyk" "PiS" "PiS"
"1774" "Magdalena Kochan" 1 "Arkadiusz Mularczyk" "PiS" "PO"
"1775" "Małgorzata Kidawa-Błońska" 1 "Arkadiusz Mularczyk" "PiS" "PO"
"1776" "Rafał Grupiński" 5 "Arkadiusz Mularczyk" "PiS" "PO"
"1777" "Urszula Augustyn" 1 "Arkadiusz Mularczyk" "PiS" "PO"
"1778" "Zbigniew Konwiński" 1 "Arkadiusz Mularczyk" "PiS" "PO"
"1779" "Agnieszka Pomaska" 6 "Anna Zalewska" "PiS" "PO"
"1780" "Andżelika Możdżanowska" 3 "Anna Zalewska" "PiS" "PSL"
"1781" "Anna Cicholska" 4 "Anna Zalewska" "PiS" "PiS"
"1782" "Anna Nemś" 2 "Anna Zalewska" "PiS" "PO"
"1783" "Dominik Tarczyński" 7 "Anna Zalewska" "PiS" "PiS"
"1784" "Ireneusz Raś" 2 "Anna Zalewska" "PiS" "PO"
"1785" "Izabela Kloc" 1 "Anna Zalewska" "PiS" "PiS"
"1786" "Izabela Leszczyna" 10 "Anna Zalewska" "PiS" "PO"
"1787" "Jakub Rutnicki" 3 "Anna Zalewska" "PiS" "PO"
"1788" "Joanna Borowiak" 4 "Anna Zalewska" "PiS" "PiS"
"1789" "Jolanta Szczypińska" 1 "Anna Zalewska" "PiS" "PiS"
"1790" "Krystyna Pawłowicz" 5 "Anna Zalewska" "PiS" "PiS"
"1791" "Krystyna Skowrońska" 1 "Anna Zalewska" "PiS" "PO"
"1792" "Krystyna Szumilas" 2 "Anna Zalewska" "PiS" "PO"
"1793" "Magdalena Kochan" 4 "Anna Zalewska" "PiS" "PO"
"1794" "Maria Małgorzata Janyska" 1 "Anna Zalewska" "PiS" "PO"
"1795" "Piotr Kaleta" 4 "Anna Zalewska" "PiS" "PiS"
"1796" "Rafał Grupiński" 3 "Anna Zalewska" "PiS" "PO"
"1797" "Urszula Augustyn" 3 "Anna Zalewska" "PiS" "PO"
"1798" "Dariusz Piontkowski" 1 "Lech Sprawka" "PiS" "PiS"
"1799" "Krystyna Szumilas" 1 "Lech Sprawka" "PiS" "PO"
"1800" "Marzena Machałek" 1 "Lech Sprawka" "PiS" "PiS"
"1801" "Jakub Rutnicki" 2 "Zbigniew Dolata" "PiS" "PO"
"1802" "Krystyna Szumilas" 2 "Zbigniew Dolata" "PiS" "PO"
"1803" "Marek Sawicki" 1 "Zbigniew Dolata" "PiS" "PSL"
"1804" "Agnieszka Pomaska" 1 "Krystyna Wróblewska" "PiS" "PO"
"1805" "Kinga Gajewska" 2 "Krystyna Wróblewska" "PiS" "PO"
"1806" "Marzena Machałek" 2 "Krystyna Wróblewska" "PiS" "PiS"
"1807" "Krystyna Skowrońska" 1 "Aleksander Mrówczyński" "PiS" "PO"
"1808" "Maria Małgorzata Janyska" 1 "Aleksander Mrówczyński" "PiS" "PO"
"1809" "Andżelika Możdżanowska" 3 "Urszula Rusecka" "PiS" "PSL"
"1810" "Adam Abramowicz" 1 "Marzena Okła-Drewnowicz" "PO" "PiS"
"1811" "Anna Kwiecień" 1 "Marzena Okła-Drewnowicz" "PO" "PiS"
"1812" "Krystyna Pawłowicz" 1 "Marzena Okła-Drewnowicz" "PO" "PiS"
"1813" "Magdalena Kochan" 1 "Marzena Okła-Drewnowicz" "PO" "PO"
"1814" "Piotr Kaleta" 3 "Marzena Okła-Drewnowicz" "PO" "PiS"
"1815" "Władysław Kosiniak-Kamysz" 1 "Marzena Okła-Drewnowicz" "PO" "PSL"
"1816" "Elżbieta Radziszewska" 2 "Janusz Śniadek" "PiS" "PO"
"1817" "Marcin Święcicki" 2 "Janusz Śniadek" "PiS" "PO"
"1818" "Piotr Kaleta" 2 "Janusz Śniadek" "PiS" "PiS"
"1819" "Sławomir Nitras" 1 "Janusz Śniadek" "PiS" "PO"
"1820" "Stefan Niesiołowski" 2 "Janusz Śniadek" "PiS" "PO"
"1821" "Adam Abramowicz" 1 "Marek Matuszewski" "PiS" "PiS"
"1822" "Izabela Leszczyna" 2 "Marek Matuszewski" "PiS" "PO"
"1823" "Jakub Rutnicki" 4 "Marek Matuszewski" "PiS" "PO"
"1824" "Krystyna Pawłowicz" 3 "Marek Matuszewski" "PiS" "PiS"
"1825" "Marek Jakubiak" 1 "Marek Matuszewski" "PiS" "Kukiz15"
"1826" "Zbigniew Sosnowski" 1 "Marek Matuszewski" "PiS" "PSL"
"1827" "Jakub Rutnicki" 1 "Marcin Kierwiński" "PO" "PO"
"1828" "Marzena Machałek" 1 "Marcin Kierwiński" "PO" "PiS"
"1829" "Anna Paluch" 3 "Jacek Protas" "PO" "PiS"
"1830" "Artur Szałabawka" 2 "Jacek Protas" "PO" "PiS"
"1831" "Izabela Kloc" 2 "Jacek Protas" "PO" "PiS"
"1832" "Krystyna Skowrońska" 1 "Jacek Protas" "PO" "PO"
"1833" "Monika Wielichowska" 1 "Jacek Protas" "PO" "PO"
"1834" "Wojciech Skurkiewicz" 1 "Jacek Protas" "PO" "PiS"
"1835" "Zbigniew Dolata" 1 "Jacek Protas" "PO" "PiS"
"1836" "Cezary Grabarczyk" 5 "Tadeusz Cymański" "PiS" "PO"
"1837" "Dorota Niedziela" 3 "Tadeusz Cymański" "PiS" "PO"
"1838" "Grzegorz Schetyna" 4 "Tadeusz Cymański" "PiS" "PO"
"1839" "Iwona Śledzińska-Katarasińska" 1 "Tadeusz Cymański" "PiS" "PO"
"1840" "Izabela Leszczyna" 3 "Tadeusz Cymański" "PiS" "PO"
"1841" "Kazimierz Plocke" 1 "Tadeusz Cymański" "PiS" "PO"
"1842" "Krystyna Pawłowicz" 1 "Tadeusz Cymański" "PiS" "PiS"
"1843" "Krystyna Skowrońska" 8 "Tadeusz Cymański" "PiS" "PO"
"1844" "Magdalena Kochan" 4 "Tadeusz Cymański" "PiS" "PO"
"1845" "Paulina Hennig-Kloska" 6 "Tadeusz Cymański" "PiS" "N"
"1846" "Ryszard Petru" 1 "Tadeusz Cymański" "PiS" "N"
"1847" "Sławomir Neumann" 1 "Tadeusz Cymański" "PiS" "PO"
"1848" "Stefan Niesiołowski" 2 "Tadeusz Cymański" "PiS" "PO"
"1849" "Teresa Piotrowska" 1 "Tadeusz Cymański" "PiS" "PO"
"1850" "Zbigniew Ajchler" 2 "Tadeusz Cymański" "PiS" "PO"
"1851" "Andrzej Szlachta" 1 "Andrzej Szlachta" "PiS" "PiS"
"1852" "Izabela Leszczyna" 1 "Andrzej Szlachta" "PiS" "PO"
"1853" "Janusz Cichoń" 1 "Andrzej Szlachta" "PiS" "PO"
"1854" "Magdalena Kochan" 1 "Andrzej Szlachta" "PiS" "PO"
"1855" "Paulina Hennig-Kloska" 2 "Andrzej Szlachta" "PiS" "N"
"1856" "Danuta Pietraszewska" 1 "Barbara Dziuk" "PiS" "PO"
"1857" "Waldemar Andzel" 1 "Barbara Dziuk" "PiS" "PiS"
"1858" "Agnieszka Kołacz-Leszczyńska" 1 "Piotr Liroy-Marzec" "Kukiz15" "PO"
"1859" "Dominik Tarczyński" 1 "Piotr Liroy-Marzec" "Kukiz15" "PiS"
"1860" "Izabela Leszczyna" 1 "Piotr Liroy-Marzec" "Kukiz15" "PO"
"1861" "Marzena Machałek" 1 "Piotr Liroy-Marzec" "Kukiz15" "PiS"
"1862" "Piotr Kaleta" 1 "Piotr Liroy-Marzec" "Kukiz15" "PiS"
"1863" "Ewa Kopacz" 2 "Mariusz Witczak" "PO" "PO"
"1864" "Grzegorz Schetyna" 3 "Mariusz Witczak" "PO" "PO"
"1865" "Krystyna Pawłowicz" 1 "Mariusz Witczak" "PO" "PiS"
"1866" "Mariusz Witczak przemawia przy wyłączonym mikrofonie" 1 "Mariusz Witczak" "PO" "PO"
"1867" "Marzena Machałek" 1 "Mariusz Witczak" "PO" "PiS"
"1868" "Rafał Grupiński" 1 "Mariusz Witczak" "PO" "PO"
"1869" "Andrzej Halicki" 2 "Jan Szewczak" "PiS" "PO"
"1870" "Izabela Leszczyna" 6 "Jan Szewczak" "PiS" "PO"
"1871" "Janusz Cichoń" 1 "Jan Szewczak" "PiS" "PO"
"1872" "Joanna Schmidt" 1 "Jan Szewczak" "PiS" "N"
"1873" "Magdalena Kochan" 4 "Jan Szewczak" "PiS" "PO"
"1874" "Mirosław Suchoń" 2 "Jan Szewczak" "PiS" "N"
"1875" "Paulina Hennig-Kloska" 8 "Jan Szewczak" "PiS" "N"
"1876" "Tadeusz Cymański" 1 "Jan Szewczak" "PiS" "PiS"
"1877" "Ewa Kopacz" 2 "Elżbieta Rafalska" "PiS" "PO"
"1878" "Izabela Leszczyna" 2 "Elżbieta Rafalska" "PiS" "PO"
"1879" "Krystyna Skowrońska" 1 "Elżbieta Rafalska" "PiS" "PO"
"1880" "Piotr Kaleta" 1 "Elżbieta Rafalska" "PiS" "PiS"
"1881" "Rafał Grupiński" 1 "Elżbieta Rafalska" "PiS" "PO"
"1882" "Tadeusz Cymański" 1 "Elżbieta Rafalska" "PiS" "PiS"
"1883" "Władysław Kosiniak-Kamysz" 1 "Łukasz Zbonikowski" "PiS" "PSL"
"1884" "Krystyna Pawłowicz" 1 "Elżbieta Borowska" "Kukiz15" "PiS"
"1885" "Magdalena Kochan" 1 "Elżbieta Borowska" "Kukiz15" "PO"
"1886" "Robert Telus" 1 "Elżbieta Borowska" "Kukiz15" "PiS"
"1887" "Anna Paluch" 4 "Stanisław Gawłowski" "PO" "PiS"
"1888" "Dorota Arciszewska-Mielewczyk" 2 "Stanisław Gawłowski" "PO" "PiS"
"1889" "Ireneusz Raś" 1 "Stanisław Gawłowski" "PO" "PO"
"1890" "Józef Brynkus" 1 "Stanisław Gawłowski" "PO" "Kukiz15"
"1891" "Wojciech Skurkiewicz" 1 "Stanisław Gawłowski" "PO" "PiS"
"1892" "Izabela Leszczyna" 1 "Marek Hok" "PO" "PO"
"1893" "Marzena Machałek" 1 "Marek Hok" "PO" "PiS"
"1894" "Cezary Grabarczyk" 1 "Grzegorz Tobiszowski" "PiS" "PO"
"1895" "Cezary Tomczyk" 1 "Grzegorz Tobiszowski" "PiS" "PO"
"1896" "Agnieszka Pomaska" 1 "Barbara Bubula" "PiS" "PO"
"1897" "Andrzej Halicki" 1 "Barbara Bubula" "PiS" "PO"
"1898" "Andżelika Możdżanowska" 1 "Barbara Bubula" "PiS" "PSL"
"1899" "Arkadiusz Myrcha" 3 "Barbara Bubula" "PiS" "PO"
"1900" "Grzegorz Długi" 1 "Barbara Bubula" "PiS" "Kukiz15"
"1901" "Henryka Krzywonos-Strycharska" 3 "Barbara Bubula" "PiS" "PO"
"1902" "Iwona Śledzińska-Katarasińska" 1 "Barbara Bubula" "PiS" "PO"
"1903" "Izabela Leszczyna" 10 "Barbara Bubula" "PiS" "PO"
"1904" "Jakub Rutnicki" 1 "Barbara Bubula" "PiS" "PO"
"1905" "Joanna Scheuring-Wielgus" 1 "Barbara Bubula" "PiS" "N"
"1906" "Jolanta Szczypińska" 3 "Barbara Bubula" "PiS" "PiS"
"1907" "Krystyna Pawłowicz" 7 "Barbara Bubula" "PiS" "PiS"
"1908" "Krystyna Skowrońska" 2 "Barbara Bubula" "PiS" "PO"
"1909" "Magdalena Kochan" 1 "Barbara Bubula" "PiS" "PO"
"1910" "Marek Suski" 4 "Barbara Bubula" "PiS" "PiS"
"1911" "Marzena Machałek" 4 "Barbara Bubula" "PiS" "PiS"
"1912" "Piotr Kaleta" 2 "Barbara Bubula" "PiS" "PiS"
"1913" "Teresa Piotrowska" 1 "Barbara Bubula" "PiS" "PO"
"1914" "Beata Małecka-Libera" 2 "Joanna Kopcińska" "PiS" "PO"
"1915" "Marek Jakubiak" 1 "Piotr Babinetz" "PiS" "Kukiz15"
"1916" "Andrzej Czerwiński" 1 "Wojciech Zubowski" "PiS" "PO"
"1917" "Sławomir Nitras" 1 "Piotr Król" "PiS" "PO"
"1918" "Henryka Krzywonos-Strycharska" 1 "Artur Górski" "PiS" "PO"
"1919" "Maria Małgorzata Janyska" 8 "Artur Górski" "PiS" "PO"
"1920" "Izabela Kloc" 1 "Cezary Tomczyk" "PO" "PiS"
"1921" "Kinga Gajewska" 1 "Cezary Tomczyk" "PO" "PO"
"1922" "Marek Jakubiak" 1 "Cezary Tomczyk" "PO" "Kukiz15"
"1923" "Piotr Kaleta" 1 "Cezary Tomczyk" "PO" "PiS"
"1924" "Sylwester Tułajew" 1 "Cezary Tomczyk" "PO" "PiS"
"1925" "Zbigniew Konwiński" 1 "Cezary Tomczyk" "PO" "PO"
"1926" "Artur Szałabawka" 1 "Artur Dunin" "PO" "PiS"
"1927" "Beata Kempa" 1 "Artur Dunin" "PO" "PiS"
"1928" "Cezary Grabarczyk" 1 "Artur Dunin" "PO" "PO"
"1929" "Jan Dziedziczak" 2 "Artur Dunin" "PO" "PiS"
"1930" "Marek Matuszewski" 3 "Artur Dunin" "PO" "PiS"
"1931" "Piotr Kaleta" 1 "Artur Dunin" "PO" "PiS"
"1932" "Robert Telus" 2 "Artur Dunin" "PO" "PiS"
"1933" "Stanisław Piotrowicz" 1 "Artur Dunin" "PO" "PiS"
"1934" "Waldemar Andzel" 1 "Artur Dunin" "PO" "PiS"
"1935" "Cezary Grabarczyk" 1 "Bartosz Kownacki" "PiS" "PO"
"1936" "Marek Wójcik" 1 "Bartosz Kownacki" "PiS" "PO"
"1937" "Marzena Machałek" 1 "Bartosz Kownacki" "PiS" "PiS"
"1938" "Ryszard Petru" 2 "Bartosz Kownacki" "PiS" "N"
"1939" "Krystyna Pawłowicz" 4 "Jerzy Borowczak" "PO" "PiS"
"1940" "Leonard Krasulski" 2 "Jerzy Borowczak" "PO" "PiS"
"1941" "Marzena Machałek" 3 "Jerzy Borowczak" "PO" "PiS"
"1942" "Ryszard Terlecki" 1 "Jerzy Borowczak" "PO" "PiS"
"1943" "Cezary Grabarczyk" 2 "Krystyna Pawłowicz" "PiS" "PO"
"1944" "Magdalena Kochan" 1 "Krystyna Pawłowicz" "PiS" "PO"
"1945" "Agnieszka Pomaska" 4 "Joanna Lichocka" "PiS" "PO"
"1946" "Izabela Leszczyna" 3 "Joanna Lichocka" "PiS" "PO"
"1947" "Krystyna Pawłowicz" 2 "Joanna Lichocka" "PiS" "PiS"
"1948" "Magdalena Kochan" 1 "Joanna Lichocka" "PiS" "PO"
"1949" "Anna Paluch" 1 "Małgorzata Kidawa-Błońska" "PO" "PiS"
"1950" "Aldona Młyńczak" 1 "Andrzej Gawron" "PiS" "PO"
"1951" "Henryka Krzywonos-Strycharska" 1 "Andrzej Gawron" "PiS" "PO"
"1952" "Krystyna Skowrońska" 1 "Adam Korol" "PO" "PO"
"1953" "Lidia Burzyńska" 1 "Adam Korol" "PO" "PiS"
"1954" "Marzena Machałek" 1 "Adam Korol" "PO" "PiS"
"1955" "Rafał Grupiński" 1 "Paweł Szefernaker" "PiS" "PO"
"1956" "Sławomir Neumann" 2 "Paweł Szefernaker" "PiS" "PO"
"1957" "Agnieszka Pomaska" 1 "Elżbieta Witek" "PiS" "PO"
"1958" "Marek Suski" 1 "Elżbieta Witek" "PiS" "PiS"
"1959" "Rafał Grupiński" 2 "Elżbieta Witek" "PiS" "PO"
"1960" "Sławomir Neumann" 2 "Elżbieta Witek" "PiS" "PO"
"1961" "Waldemar Andzel" 1 "Elżbieta Witek" "PiS" "PiS"
"1962" "Wojciech Skurkiewicz" 2 "Elżbieta Witek" "PiS" "PiS"
"1963" "Arkadiusz Myrcha" 1 "Iwona Arent" "PiS" "PO"
"1964" "Jakub Rutnicki" 1 "Iwona Arent" "PiS" "PO"
"1965" "Cezary Tomczyk" 1 "Anna Elżbieta Sobecka" "PiS" "PO"
"1966" "Marzena Machałek" 1 "Anna Elżbieta Sobecka" "PiS" "PiS"
"1967" "Piotr Kaleta" 1 "Anna Elżbieta Sobecka" "PiS" "PiS"
"1968" "Małgorzata Pępek" 1 "Dariusz Starzycki" "PiS" "PO"
"1969" "Maria Małgorzata Janyska" 1 "Dariusz Starzycki" "PiS" "PO"
"1970" "Dorota Arciszewska-Mielewczyk" 1 "Małgorzata Golińska" "PiS" "PiS"
"1971" "Magdalena Kochan" 1 "Teresa Hałas" "PiS" "PO"
"1972" "Marek Rząsa" 6 "Krzysztof Łapiński" "PiS" "PO"
"1973" "Maria Małgorzata Janyska" 1 "Krzysztof Łapiński" "PiS" "PO"
"1974" "Elżbieta Radziszewska" 1 "Sekretarz Piotr Olszówka" "PiS" "PO"
"1975" "Maria Małgorzata Janyska" 1 "Zbigniew Biernat" "PiS" "PO"
